duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,is_intrusion
0,tcp,http,SF,322,1214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,224,1029,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,214,10528,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,197,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,296,2837,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,332,310,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,317,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,320,852,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,195,679,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,220,1248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,325,2006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,215,1918,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,228,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,251,817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,326,78153,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,196,16493,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,298,1484,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,312,911,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,332,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,287,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,822,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,7077,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1290,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,45,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,8325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,203,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,328,13020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,318,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,295,2727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,299,3183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,209,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,337,458,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,344,1023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,315,1164,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,327,1348,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
901,tcp,http,RSTR,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,341,466,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,282,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
796,tcp,http,RSTR,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,250,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,240,3413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,198,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,315,1039,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,229,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2068,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,327,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,288,294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,329,1012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,262,10444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,428,7512,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,193,2115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,151,23971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,314,5587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,253,1875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,225,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,325,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,236,247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,307,7353,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,215,401,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,314,314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,1342,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,859,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15122,tcp,telnet,SF,1154,176690,0,0,0,0,0,1,884,1,2,975,0,0,5,0,0,0,0
904,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,tcp,smtp,SF,1277,399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1405,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,303,1075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,308,2919,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,45,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0
1,tcp,smtp,SF,2042,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,282,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
801,tcp,http,RSTR,71584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,299,1524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,315,671,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,237,3450,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,289,261,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,310,3485,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,249,486,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,259,7761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,200,22654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,184,8565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,226,434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,322,1380,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
907,tcp,http,RSTR,63804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,326,1395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,245,1927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,288,1197,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,350,643,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
903,tcp,http,RSTR,78404,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,157,17087,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,318,2435,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,359,10644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,265,819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
806,tcp,http,RSTR,75484,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,318,13016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,219,3413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,278,14050,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,286,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,317,913,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,241,9284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,238,2831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2075,tcp,http,RSTR,68184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,339,4062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,310,392,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,224,665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,214,12326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,253,1981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,376,10279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,318,8303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,311,500,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,283,13700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,831,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,tcp,smtp,SF,942,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,270,3889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,tcp,http,SF,295,259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,171,971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,ntp_u,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,tcp,smtp,SF,851,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,2697,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,383,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,327,4073,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,772,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,tcp,smtp,SF,1284,338,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,956,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,tcp,smtp,SF,1982,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
897,tcp,http,RSTR,60064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,260,279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,306,2507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
807,tcp,http,RSTR,58624,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,250,1774,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,icmp,eco_i,SF,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1220,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,59,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,794,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5,tcp,smtp,SF,983,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22,tcp,smtp,SF,849,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,1521,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,746,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,953,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,finger,SF,7,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,831,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,810,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,233,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,tcp,ftp,SF,239,777,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,tcp,http,RSTR,71104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,ftp_data,SF,7148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1087,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,758,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2066,tcp,http,RSTR,56504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,tcp,smtp,SF,2029,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,ftp_data,SF,8325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1339,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,2121,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,1775,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,tcp,http,RSTR,24064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,228,2634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,229,760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,217,751,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,222,1193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,297,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,233,652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,201,3623,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,288,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,219,12922,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,308,6534,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,222,268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
899,tcp,http,RSTR,62344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,314,9644,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,229,2315,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,250,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,240,10378,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,329,665,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,267,619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,199,955,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,219,1772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
798,tcp,http,RSTR,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,361,509,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,177,987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,324,1973,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,235,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,281,2361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,215,1580,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,216,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,191,948,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,230,131732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,206,960,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,213,5875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2075,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,209,1030,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,213,651,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,235,3253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,303,3253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,finger,SF,7,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,tcp,http,RSTR,71584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,239,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2075,tcp,http,S3,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,304,1046,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,294,934,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,265,4189,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,338,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1170,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,217,2804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,343,1088,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,770,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2054,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,316,2385,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,335,6594,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,151,9518,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,228,2809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,309,1395,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,324,1664,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,214,1018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,273,7439,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,179,1668,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2073,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,313,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,288,798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,225,3910,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,315,5105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,408,6422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,242,608,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,247,1724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,247,5127,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,328,529,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,358,2619,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,234,4721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,201,9923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
907,tcp,http,S3,60884,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,219,361,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,197,8832,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,241,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,213,6296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,217,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,289,3166,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,296,7551,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,tcp,smtp,SF,3203,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,2380,453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,tcp,smtp,SF,1128,327,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,udp,domain_u,SF,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,tcp,smtp,SF,1194,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
774,tcp,http,RSTR,81324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,tcp,http,SF,227,2826,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,186,383,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,tcp,http,SF,235,831,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
